标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
高层采光视野好、户型房正实用！,169,23750,南海,2室2厅1卫,71.16㎡,平层,板楼,高楼层(共5层),暂无数据,61.72㎡,东南,钢混结构,精装,,,万科四季花城商场:华润万家、永旺、金泊天地、万达广场、红星美凯龙,12A接驳线地铁6号线276路、283路、12路、高峰30路万科四季花城常年青山绿水百花争放全年无黄真正的花园小区！
金名都舒适小三房 安静不吵 交通便利,255,28041,南海,3室1厅2卫,90.94㎡,平层,板塔结合,低楼层(共32层),暂无数据,暂无,西南,钢混结构,精装,,有,,饮食购物：小区旁边就是大型购物商城广百百货、大型美食场所沙田中心、肯德基麦当劳星巴克等；公园：浔峰山公园、滨江公园医院：广州中医药大学附属医院银行：中国银行、工商银行、建设银行、农业银行、农商银行一应俱全
白天鹅花园 电梯二房 满五唯一 看房约,101,14853,南海,2室1厅1卫,68㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,西南,钢混结构,简装,,有,多又惠市(黄岐店)、工商银行、中国农业银行、沙溪公园.两公里有金沙洲万达广场·国昌广场、金柏广场、永旺金沙洲,广277、广205、132.789、653佛210路、佛230路、佛276路、沥07路、沥18路、沥07路、沥18路等
金沙洲万科四季花城 少有一楼带花园露台 一期生活便利,198,25725,南海,2室2厅1卫,76.97㎡,平层,板楼,低楼层(共6层),暂无数据,67.91㎡,西南,钢混结构,精装,,,地铁：6号线、12号线（在建）。商场:万达、永旺、广百、金箔、星港城、永润。医院：金沙洲医院、黄岐医院、四季花城诊所、沙溪卫生服务站。公园：里水花卉世界、浔峰山公园、伯奇公园、金沙洲江滨公园。银行：农业银行、民生银行、中国银行、建设银行,
敏捷花城里 金沙洲 黄岐 实惠出售 电梯大两房 安静,115,13715,南海,2室2厅1卫,83.85㎡,平层,塔楼,低楼层(共34层),暂无数据,68.2㎡,南,钢混结构,精装,,有,小区门口就是公交后站、距离地铁6号线总站浔峰岗2公里、3公里内有：金沙洲永旺梦乐城万达广场金铂天地地处广佛交界、仅一街之隔广百百货喜来登酒店等等小区内配套齐全、一切皆有、不用外出就可以购买生活之需、健身房、篮球场、游泳馆。,小区东南门口就是公交总站、可直达6号线浔峰岗地铁站及广州天河体育中心、小区南门口就是沈海高速入口
此房满五年唯一  大阳台安静望花园,198,20200,南海,3室2厅1卫,98.02㎡,平层,板楼,高楼层(共6层),暂无数据,86.53㎡,西北,钢混结构,精装,,,万达、金铂、永旺、广百等大型广场。中国、民生、工商、建设等银行。横沙卫生站、荔湾区门诊部、金沙洲、黄岐医院。还配有健身房、蓝球场、游泳馆等,小区大门口就是公交车站、地铁6号线、公交车276路、283路、12路、高峰30路、有去往广州以及佛山的各路公交车、广佛高速、环城高速、四通八达、交通便利。
中海金沙湾大三房 业主诚意放卖,269,23912,南海,3室2厅2卫,112.5㎡,平层,板塔结合,高楼层(共33层),暂无数据,暂无,东北,钢混结构,精装,,有,农业银行、工商银行、中国银行、招商银行、建设银行广州中医药大学附属骨伤科门诊部、黄岐医院、金铂天地、万达广场、万益广场、好又多、宏城、百佳、嘉和、卜峰莲花,小区门口交通便利、地铁：沙贝地铁站A2口、沙贝地铁站A1口、小区门口是金沙湾汽车总站、途经线路包括205路、283路、夜54路、42路、424路、429路、429A路、885路。
时代天境大四房 南北对流 高层望花园 全新未住,548,42813,南海,4室2厅2卫,128㎡,平层,板塔结合,高楼层(共32层),暂无数据,暂无,南,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院,中海金沙里小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站。
此房满五唯一、中高楼层、保养好.....,148,19533,南海,2室2厅1卫,75.77㎡,平层,塔楼,中楼层(共18层),暂无数据,61.57㎡,南,钢混结构,精装,,有,永润广场、百信广场、家乐福、好又多、永乐电器、国美、苏宁、华润万家、糖果万佳、7-11便利店、卜蜂莲花、国昌新城市广场,直通社区、途经线路有213路、257路、259路、289路、290路、夜16路、12路、276路、283路、高峰30、55路、974路。里07路、里
前后花园中间位置 单边位 格局通透,233,21575,南海,3室2厅2卫,108㎡,平层,塔楼,低楼层(共6层),暂无数据,暂无,东南,钢混结构,精装,,,万达、金铂、永旺、广百等大型广场。金沙、黄岐职校、横沙、城西、四季花城等幼儿园。中国、民生、工商、建设等银行。横沙卫生站、荔湾区门诊部、金沙洲、黄岐医院。还配有健身房、蓝球场、游泳馆等,小区大门口就是公交车站、地铁6号线、公交车276路、283路、12路、高峰30路、有去往广州以及佛山的各路公交车、广佛高速、环城高速、四通八达、交通便利。
此房满五唯一、东南向、产权清晰、无欠款！,113,16047,南海,2室1厅1卫,70.42㎡,平层,塔楼,低楼层(共16层),暂无数据,暂无,东南,钢混结构,精装,,有,小区门口就是公交总站、距离地铁6号线总站浔峰岗3公里、2公里内有：金沙洲永旺梦乐城万达广场广百百货金泊天地广场红星美凯龙维也纳酒店等等小区内配套齐全、一切皆有、不用外出就可以购买生活之需、健身房、球场、游泳馆。,小区交通出行方便有4路公交车即276路、283号、高快30、12路、12A地铁接驳线到广州2个站到地铁浔峰岗站小区门口就有多条高速进出口。出行方便！
金名都4房 南向采光通风装修保养好 近地铁 满五唯一,600,34864,南海,4室2厅3卫,172.1㎡,平层,板塔结合,高楼层(共45层),暂无数据,暂无,南,框架结构,精装,,有,商场：永润广场、沙田中*心、华润万家、卜蜂莲花、广百百货、金沙国际广场、金铂天地、万达广场、国昌新城市广场。医院：广州中医药大学金沙洲医院、南海仁和中医院、南方医科大学南海医院。市场：草场肉菜市场、洲村市场。银行：工行、农行、建行、中行。,据规划2023-2024年旁边开通地铁与有轨电车！！！公交：231、974、里07、里10、广夜91、广657等等、其中974、广657和里07公交车可快速到达地铁6号线浔峰岗站。与金沙洲大桥、内环路相接、环城高速、广佛高速、佛山一环快速连接珠三角。
入户花园实用2房、中高层、东向望江望小蛮腰、没按揭,265,28668,南海,2室1厅1卫,92.44㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,东,钢混结构,精装,,有,公园：洲村公园、浔峰山公园市：广百百货、永润广场医院：金沙洲医院、黄岐医院,地铁6号线浔峰岗站、金名都公交车站、地铁12号线预计2023年开通、里横路站离小区近
金沙里三房两卫、望小区花园、保养好、业主诚心出售,210,19673,南海,3室2厅2卫,106.75㎡,平层,塔楼,低楼层(共38层),暂无数据,85.91㎡,东北,钢混结构,简装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院,中海金沙里小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站。
中海金沙里3房、装修靓丽、保养好、配套成熟,305,28750,南海,3室2厅2卫,106.09㎡,平层,塔楼,中楼层(共48层),暂无数据,暂无,西南,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院,中海金沙里小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站。房主自荐(业主对房源的描述
房子楼层好、通风采光好、视野开阔无遮挡,215,20933,南海,3室2厅1卫,102.71㎡,平层,塔楼,高楼层(共34层),暂无数据,83.32㎡,南北,钢混结构,精装,,有,小区门口就是公交车站、距离广州地铁6号线总站浔峰岗3公里、2公里内有：金沙洲永旺梦乐城万达广场广百百货金箔天地红星美凯龙维也纳酒店等等小区内配套齐全、一切皆有、不用外出就可以购买生活之需、健身房、球场、游泳馆,小区门口就有4路公交车到广州各区小区3公里内有万达广场有永旺有广百2站到地铁站
万科四季花城 电梯两房  证过5年,138,19726,南海,2室1厅1卫,69.96㎡,平层,塔楼,低楼层(共16层),暂无数据,50.19㎡,南北,钢混结构,精装,,有,地铁：6号线、12号线（在建）。商场:万达、永旺、广百、金箔、星港城、永润。医院：金沙洲医院、黄岐医院、四季花城诊所、沙溪卫生服务站。公园：里水花卉世界、浔峰山公园、伯奇公园、金沙洲江滨公园。银行：农业银行、民生银行、中国银行、建设银行,地铁6号线276路、283路、12路、高峰30路万科四季花城常年青山绿水百花争放全年无黄真正的花园小区!
看花园大三房  满五年 业主急售,182,15556,南海,4室2厅2卫,117㎡,平层,板塔结合,低楼层(共18层),暂无数据,暂无,北,钢混结构,精装,,有,本小区外有广百百货、沙田广场、永润广场、万达广场、国昌新城市、广州中医药大学金沙洲医院交通出行：离广州地铁浔峰岗地铁站5个公交站、距离3公里、途径公交有里07、231路公交车。广州12号线地铁站（在建）距离本小区2公里,楼盘楼下就有公交车站、公交线路都可以去往广州地铁6号线浔峰岗站2、广州地铁12号线将于2024年年底通车3、私家车可以通过金沙洲大桥、广佛大桥（建设中）直达到广州的老城区
电梯高楼层 视野开阔 满五年无欠款,138,20295,南海,2室2厅1卫,68㎡,平层,塔楼,中楼层(共23层),暂无数据,暂无,东,钢混结构,精装,,有,万达、金铂、永旺、广百等大型广场。有广附、华侨、中大附属外语、金沙、泌冲、海北等校区。金沙、黄岐职校、横沙、城西、四季花城等幼儿园。中国、民生、工商、建设等银行。横沙卫生站、荔湾区门诊部、金沙洲、黄岐医院。还配有健身房、蓝球场、游泳馆等。,小区大门口就是公交车站、地铁6号线、公交车276路、283路、12路、高峰30路、有去往广州以及佛山的各路公交车、广佛高速、环城高速、四通八达、交通便利。
时代天境  全新未住  东南朝向 安静舒适,358,27802,南海,4室2厅2卫,128.77㎡,平层,板塔结合,低楼层(共32层),暂无数据,暂无,东南南,钢混结构,精装,,有,金沙洲菜市场、洲村菜市场、里水影城、浔峰山公园、里水医院、广州中医药大学附属医院金沙洲医院,中海金沙里小区楼下有多路公交站通往广州和佛山：里07、231、657、佛沥182等、2站公交车到浔峰岗地铁站、5站到火车站。
一线望江3房 景观好 御景湾中间楼层  装修漂亮,205,22804,南海,3室2厅1卫,89.9㎡,平层,塔楼,中楼层(共58层),暂无数据,暂无,东北,钢混结构,精装,,有,,
满五不唯一、高层、南向、保养好、视野宽阔,128,16843,南海,2室2厅1卫,76㎡,平层,塔楼,高楼层(共18层),暂无数据,暂无,南,钢混结构,精装,,有,永润广场、百信广场、家乐福、好又多、永乐电器、国美、苏宁、华润万家、糖果万佳、7-11便利店、卜蜂莲花、国昌新城市广场,公交车：直通社区、途经线路有213路、257路、259路、289路、290路、夜16路、12路、276路、283路、高峰30、55路、974路。里07路、里07B路
金名都西区  不爬坡  高层视野好,220,23224,南海,3室2厅2卫,94.73㎡,平层,板塔结合,中楼层(共44层),暂无数据,暂无,东北,钢混结构,精装,,有,饮食：麦当劳、金汇景海鲜酒家、湘村馆、金沙喜宴大酒楼等；二、商场：广百百货、华润万家、永旺梦乐城；三、公园：浔峰山森林公园、滨江公园；四、医院：金沙洲首家三甲-广州中医药大学附属医院,小区门口有金名都公交车站、去广州6号线地铁浔峰岗站、三个站、有里07、广231、974等车线高速路口：沙贝站、泌冲站、里水佛山一环段。
