标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
天海湾精装大三房、业主诚心、可看江景,140,14272,南沙,3室2厅1卫,98.1㎡,平层,塔楼,低楼层(共31层),暂无数据,77.47㎡,东南,钢混结构,其他,,有,医疗：南沙区妇幼保健院达康中医诊所、大参林(江南路)、同心堂大药房娱乐：黄山鲁森林公园、、南沙天后宫、南沙滨海公园、蒲州花园购物：塘坑菜市场、南沙旧镇菜市场、华盛隆购物广场、南沙旧镇,该房距离地铁约1300米。出小区往北走300米就是公交站金岭南路口站、可乘坐南19、南1B、南27、南4路夜班、南沙13路、南沙1路、南沙49路、南沙4路、南沙54路、南沙5路、番140、141路等多条公交可快速通达南沙各地及番禺等地。南
房屋保养好  星河品质小区  业主诚心卖,180,20427,南沙,3室2厅1卫,88.12㎡,平层,板楼,中楼层(共26层),暂无数据,65.91㎡,南,钢混结构,精装,,有,出门口就是金洲广场和金洲肉菜市场有广场华汇广场等大型综合体2还未命名小区自带幼儿园3门口有多条公交线路经过距离金洲地铁口1公里左右出行还挺方便,
东南向 环境优美 天然氧吧 适合居住、一梯两户双阳台,218,12503,南沙,3室2厅3卫,174.37㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,南北,钢混结构,其他,,,南沙奥园属南沙湾版块、位于环岛路东南段、南横水库山区中、被葱郁山林环抱、环境优美。近地铁4号线南横站、门口有多条公交线路。,交通方便地铁口物业4号线南横地铁站离小区直线500米、小区门口有多条公交线路。生活便捷、上高速方便。
此房满五、户型方正、南向高层两房、配套成熟。,130,14928,南沙,2室1厅1卫,87.09㎡,平层,塔楼,低楼层(共31层),暂无数据,暂无,东南,钢混结构,精装,,有,2公里内有景观蕉门河、医院、图书馆；1公里内有购物广场、肯德基、幼儿园、健身房、电影院等,交通方便800米能到达地铁口、500米生活商圈与健身运动、餐饮酒店、公园、商场、进港大道300米、出行便利、医院不到1公里。
地铁口精装2房、可以拎包入住、保养好,119,17599,南沙,2室1厅1卫,67.62㎡,平层,塔楼,高楼层(共31层),暂无数据,53.15㎡,西北,钢混结构,其他,,有,小区旁有*校、银行、*市、菜市场等、生活配套成熟、便利。2大大型购物商场也在旁边,小区门口就有公交车站、可去往南沙各条主干道、距离金州地铁站也只有800米左右。
星河荣誉三房双卫、业主诚意放卖,238,24002,南沙,3室1厅1卫,99.16㎡,平层,塔楼,中楼层(共17层),暂无数据,78.85㎡,南,钢混结构,精装,,有,广州市天元与小区一路之隔距离南沙游艇会800米、2公里范围内有广州地铁4号线南沙客运港站南沙邮轮母港南沙客运港南沙客运站南沙天后宫蒲州花园南北台网红村黄山鲁森林公园自然资源好闹中取静楼下有多线路公交车站共享单,小区楼下有多个公交站、可直达横沥岛、金州、蕉门、番禺。1.5公里内有广州地铁4号线、南沙客运港站、去往大学城、广州天河。南沙客运港有直达香港中港城、珠海东澳岛、外伶盯岛的航线。去往中山、东莞、深圳机场仅需30
阳光城星悦 南向两房 阳台景观好 下楼就是儿童公园,110,14706,南沙,2室2厅1卫,74.8㎡,平层,塔楼,低楼层(共32层),暂无数据,53.75㎡,南,钢混结构,精装,,有,楼下有便利店啊、吃的东西能满足日常用品、下楼是蕉门河公园、近星河商场,小区门口就是公交车站、公交可以到达达广场、金州地铁站、门口就是环市大道西主干道
优选好房3房2卫通风对流双阳台,278,28947,南沙,3室1厅2卫,96.04㎡,平层,塔楼,高楼层(共32层),暂无数据,暂无,东西,钢混结构,其他,,有,小区南侧看蕉门水道、视野开阔、旁边的配套有南滨水角公园、啊豪酒店、体育馆、青少年宫。,小区楼下有公交站点、南沙主干道凤凰大道以及蕉西路、黄阁南路、可快速到达4号线和18号线
南沙城芯繁华地段、看花园观景位置佳 视野采光好。,148,17087,南沙,3室2厅1卫,86.62㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,北东北,钢混结构,精装,,有,交通配套距离4号线金洲1公里可以去到市区西门门口有公交站点南63路南4路南8路楼下有公立凤凰花悦然府金沙路,
全新未住高层无遮挡景观中l海物业精致3房2卫90%实用,235,23263,南沙,3室1厅1卫,101.02㎡,平层,塔楼,中楼层(共22层),暂无数据,83.56㎡,东南,钢混结构,精装,,有,公园、幼儿园、1-12年级、医院、步行街、市场、大型购物市场、广场、政府办事、食肆和公交车站均在300米范围内。,
明珠湾 精装修 小两房 月租金可以抵扣供房,78,13929,南沙,2室2厅1卫,56㎡,平层,塔楼,低楼层(共24层),暂无数据,暂无,南,钢混结构,其他,,有,此房房龄新、小区整体的绿化比较好、环境还是比较新、有配套幼儿园,小区门口有、南2、南39、南26、南14、番153、番短线、番142短线、番142等多趟公交！离未来18号线大约三公里多、也可选择公交换乘地铁小区门口有、南2、南39、南26、南14、番153、番短线、番142短线、番142等多趟公交！离未来18号线大约三公里多、也可选择公交换乘地铁
金茂湾3期南向3房、全新未住、开发商精装。,285,29850,南沙,3室1厅1卫,95.48㎡,平层,塔楼,低楼层(共32层),暂无数据,76.85㎡,东南南,钢混结构,精装,,有,医院：广州市第一人民医院、广州南沙经济技术开发区医院、广州市南沙中医院银行：工商银行、建设银行、农业银行邮政：中国邮局其他：南沙体育馆、规划体育公园、南沙图书馆、红树林小区内部配套：幼儿园,小区门口就是公交站、多路公交达南沙各个位置、小区距离蕉门地铁站1.8公里、规划中广州地铁15号环岛线体育馆站距小区步行200米、开通后无缝接驳2021年由广州南站及广州东站开来南沙的22号及18号线、可直达珠江新城
业主诚心出手、保养好、金州商圈、近地铁。,139,13723,南沙,3室2厅1卫,101.29㎡,平层,塔楼,中楼层(共25层),暂无数据,暂无,东南,钢混结构,精装,,有,3公里以内有银行：建设银行、中国银行、工商银行；；酒店：南沙大酒店、假日酒店、国奥数码城；医院：南沙人民医院、妇幼保健院；距离某达广场1.8公里、距离南沙城200米、金州农贸市场900米、南沙医院2.5公里,小区已经现有公交车站、823路、134路、103路、186路、260路、2路、31路等、金洲地铁口、出行方便。
南沙区政府旁边星河东悦湾东南向大三房看蕉门河景观好,348,32113,南沙,3室2厅2卫,108.37㎡,平层,塔楼,中楼层(共26层),暂无数据,87.46㎡,东南,钢混结构,精装,,有,小区楼下有蕉门河公园、有cocopark大型商场、市妇幼保健院、12年无忧jiaoyu、蕉门地铁站、交通方便,
星河山海湾 南北对流中层独门独户精装修 环境优美,275,24820,南沙,3室2厅2卫,110.8㎡,平层,塔楼,中楼层(共29层),暂无数据,暂无,南北,钢混结构,其他,,有,,
一线蕉门河景观 中楼层4房带车位,420,33168,南沙,4室2厅2卫,126.63㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,东南西北,钢混结构,其他,,有,,
此房满五唯一、星河物业品质、4+1房、两卫、方正实用,280,20421,南沙,4室2厅2卫,137.12㎡,平层,板塔结合,中楼层(共30层),暂无数据,110.93㎡,东南,钢混结构,毛坯,,有,小区所在在南沙湾板块配套丰富。南沙客运港四号地铁站；南沙客运港、坐快艇直达香港中港城；南沙游艇会；南沙邮轮母港；南沙黄山路森林公园；南沙天后宫；南沙大酒店；南沙花园酒店、蒲州花园等系列休闲娱乐配套、宁静与繁华兼得。,
温馨2房 诚心意出  保养很好,120,16587,南沙,2室2厅1卫,72.35㎡,平层,塔楼,低楼层(共34层),暂无数据,58.53㎡,北,钢混结构,其他,,有,区门口有公交车站、4个站就可以到地鉄口、交通便利；在小区一公里有儿童公园。,
阳光城熙然府 高层南向 园景单位 全屋定制,165,18561,南沙,3室2厅1卫,88.9㎡,平层,板楼,中楼层(共33层),暂无数据,70.2㎡,东南,钢混结构,精装,,有,医院：南沙人民医院、商场：购物广场、越秀总部广场综合体。小区自带幼儿园、金洲地铁口、人民医院公交车站、购物广场公交站有到南沙各个区域,
南沙碧桂园 2室2厅 南,168,18638,南沙,2室2厅1卫,90.14㎡,平层,板塔结合,高楼层(共18层),暂无数据,暂无,南,钢混结构,精装,,有,,
时代南湾     高层湖海双景三房,154.5,16576,南沙,3室1厅1卫,93.21㎡,平层,板塔结合,中楼层(共32层),暂无数据,73.15㎡,东南,钢混结构,精装,,有,南沙湾板块、扼守狮子洋、坐拥南沙湾好看配套、环境优美植被率高、也有chao市和生鲜市场可以满足日常生活所需,出行方便、出门就有公交站、线路多、班次多。离高速路口近、去东莞、深圳、中山、都很方便。两个公交站的距离到达邮轮母港、可前往香港、日本、新加坡等、不用去机场也能出国了地铁:2.8公里到南沙客运港站(4号线起点站)公交:南沙18南沙19南沙53
满两年准新房 、全新未入住、高层景观开阔、,256,26006,南沙,3室2厅2卫,98.44㎡,平层,塔楼,高楼层(共16层),暂无数据,80.38㎡,东南,钢混结构,其他,,有,,
蕉门河畔 120方 精装修 南向大三房 业主诚心出,240,19894,南沙,3室2厅2卫,120.64㎡,平层,板塔结合,低楼层(共30层),暂无数据,90.96㎡,南,钢混结构,精装,,有,,
海力花园  南向 高层 看花园4房,278,17988,南沙,4室2厅3卫,154.55㎡,平层,塔楼,高楼层(共11层),暂无数据,134.99㎡,南,钢混结构,其他,,有,旁边蝴蝶洲公园、旁边海力酒店、华汇广场、门口有各种便利店、明珠农贸市场、N趟公交直达金州广场、金州地铁口、15号环岛线就在门口,小区门口就有公交车、最近的是50米的海力花园站、可直接接驳金洲地铁站、焦门地铁站、横沥地铁站、南沙体育馆、南沙公交总站.
滨海新城 房子通风对流、业主诚心放卖、高层视野好,145,15393,南沙,3室2厅2卫,94.2㎡,平层,塔楼,高楼层(共33层),暂无数据,77.72㎡,北东北,钢混结构,精装,,有,越秀·滨海新城位于金洲板块、整体规模大、总户数达7000户、是南沙居住区中宜居的生活大城。社区内配置幼儿园、生活配套完善、生活氛围好、1公里左右范围有个焦门河儿童公园。,楼下就有两个公交车站、多个共享单车停放地点、两公里内有蕉门地铁站、金州地铁站
南沙保利城南向两房高层保养新净诚心放盘,106,13511,南沙,2室1厅1卫,78.46㎡,平层,塔楼,中楼层(共31层),暂无数据,暂无,南,钢混结构,精装,,有,楼下有生鲜店铺、小公园、家门口有幼儿园、三公里有菜市场、医院、地铁、门口有公交。,
房子楼层适中、望花园、视野采光好。,185,17319,南沙,3室2厅2卫,106.82㎡,平层,塔楼,低楼层(共33层),暂无数据,85.82㎡,南,钢混结构,精装,,,,
云水雅苑 3室1厅 东北,119.9,12772,南沙,3室1厅1卫,93.88㎡,平层,塔楼,高楼层(共17层),暂无数据,75㎡,东北,钢混结构,其他,,有,,
南沙碧桂园、户型方正、采光好、楼层好、保养。,168,14420,南沙,3室2厅2卫,116.51㎡,平层,板塔结合,中楼层(共11层),暂无数据,暂无,东北,钢混结构,精装,,有,小区地理位置优越、绿化程度高、居民素质也很高。小区内有健身器材、小型篮球场可供小区居民使用。小区建有地上停车场和地下车库、保安24小时巡逻。小区前面还有大型的商场、华汇商场、1km范围内有金洲广场、金莎广场、金洲肉菜市场。,小区出门500m左右有公交车站、有19路53路等、可以直达地铁四号线金洲地铁站、也可以去往南沙客运港和广州各市区。小区前面是南沙的主干道进港大道、交通便利
南北对流双阳台 户型方正 免装修,398,30687,南沙,4室2厅2卫,129.7㎡,平层,暂无数据,中楼层(共32层),暂无数据,暂无,南北,钢混结构,其他,,有,,小区有一期凤凰大道有公交站、南沙20、31、5、G5、G4线停靠南门站；南沙12、53、南B1线停靠北门站、交通方便。坐公交车一站就能到达蕉门地铁站、2站能到横沥地铁站
灵山岛 低楼层 南面看花园 开发商精装交付,240,28018,南沙,3室2厅1卫,85.66㎡,平层,塔楼,低楼层(共20层),暂无数据,68.55㎡,北,钢混结构,其他,,有,灵山岛尖区域是配套建设高品质的岭南水乡居住社区本项目一线临江公园在旁湾实,
创鸿嘉园 高楼层 4房2 景观好 无抵押 近金洲地铁,322,19198,南沙,4室2厅2卫,167.73㎡,平层,塔楼,高楼层(共31层),暂无数据,暂无,南北,钢混结构,精装,,有,小区南边有河流有公园、2公里内有广场、肯德基医院市场图书馆生活便利,小区离南沙主干道进港大道500米、离地铁口800米、离公交车站300米、出行方便
南向望海视野开阔 楼下就是滨海跑道 配套设施完善,206,14843,南沙,4室2厅2卫,138.79㎡,平层,板塔结合,中楼层(共18层),暂无数据,暂无,南,钢混结构,精装,,有,2公里内有地铁双线妇幼保健院菜市场加油站幼儿园小区出门就是滨海跑道,小区出门就有公交离地铁塘坑站南横站1.2公里离虎门大桥3公里
珠江源昌花园 3房精装 业主急 可谈。,139,14513,南沙,3室1厅2卫,95.78㎡,平层,塔楼,高楼层(共26层),暂无数据,73.01㎡,南,钢混结构,其他,,有,18号线通车、缩短通勤市区时间、明珠科学园的落成带来更多的高素质人才聚集!,南沙港快速、华南快速、东新高速、新光快速、华南快速、京珠高速、广东西部沿海高速公路均可快速快速到达本项目。航空：南沙商务机场和深圳宝安机场。码头：邮轮码头、港澳客运码头。南沙港。公交：南2、南26、南39、番153、到海珠客运..
