标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
乐意居一期三房 电梯中层采光通风好,265,36852,天河,3室1厅1卫,71.91㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,北,钢混结构,精装,,有,医院：长兴人民医院、武警部队广东省总队医院、南方医科大学南方医院、广东三九脑科医院。商场：长兴里文化创意园、优托邦等。银行：中国邮政、广州农商、中国农业等。公园：长湴公园、华南植物。高校:华南理工大学、华南农业大学、伟伦体校等,出行交通很方便、去华南快线入口800米、去华南农业大学1.1公里、去3、6号地铁线天河客运站1.5公里、有11条公交线路、可直达天河北、珠江新城、广州火车站、动物园、火车东站
近地铁 汇峰苑 环境优美 安静舒适,330,80705,天河,1室1厅1卫,40.89㎡,平层,塔楼,中楼层(共43层),暂无数据,29.76㎡,东,钢混结构,精装,,有,配套：购物商场、国六宝肉菜市场、酒店、咖啡馆、中式、西式、港式餐厅、会所；四大银行、医院、优托邦、健身/游泳/SPA会所。高德置地春夏秋冬广场、东西塔、广州塔、兴盛路风情酒吧街、花城汇广场、珠江道美食广场、两大公园：东面珠江公园、南面临将公园,公交：冼村路中站、途经线路包括18、20、40、293、583、886A、886路车、旅游公交3线、高峰快线68、夜56地铁：5号线猎德地铁站、3号线珠江新城站、18号及13号延长线冼村站
骏景花园 三房两卫、满五唯一、有顶楼平台,560,51367,天河,3室2厅2卫,109.02㎡,平层,塔楼,高楼层(共11层),暂无数据,92.23㎡,南北,钢混结构,其他,,有,骏景花园里面含餐饮美食店、美容店、水果店、菜市场、理发店、便利店、银行柜员机、药店、supermall等、基本上小区住户不出小区便可解决日常生活所需。此外、小区本身配套了合生骏景广场、里面有影院、健身房、银行和餐饮店、而小区西边的科新路为美食街。,公交车站：棠东站、棠下站(BRT)途径线路：B1路、B2路、B2A路、B3路、B4路、B4A路、B5路、B6路、B7路、B8路、B12路、B16路、B20路、B21路等公交线路、可通往广州各区。地铁5号线科韵路、车陂南、4号线车陂站、13号线棠下站(在建)
通风采光好、户型使用率高两房安静,370,53238,天河,2室1厅1卫,69.5㎡,平层,塔楼,低楼层(共10层),暂无数据,65.51㎡,西南,钢混结构,其他,,有,华景新城包含双语幼儿园将交付使用的省级标准独立六层15000平方米的旗舰级动运会所中山大道西20条公交线经过、7条公交路线区内设立总站华景新城是属于合生创展的名盘,华景新城总站有两个、分别是华景新城总站(翰景路)、华景新城总站(华景北路)经过华景新城总站(翰景路)的线路：298路、560路经过华景新城总站(华景北路)的线路：B9路、夜89路、130路、191路、194路、239路、293路。
安静实用、户型方正、光线佳、通风好,380,52205,天河,2室1厅1卫,72.79㎡,平层,塔楼,低楼层(共10层),暂无数据,65.51㎡,东南,钢混结构,其他,,有,华景新城包含双语幼儿园将交付使用的省级标准独立六层15000平方米的旗舰级动运会所中山大道西20条公交线经过、7条公交路线区内设立总站华景新城是属于合生创展的名盘,华景新城总站有两个、分别是华景新城总站(翰景路)、华景新城总站(华景北路)经过华景新城总站(翰景路)的线路：298路、560路经过华景新城总站(华景北路)的线路：B9路、夜89路、130路、191路、194路、239路、293路。
鸟语花香   舒适的小区   东南朝向  中楼层,580,53759,天河,3室2厅2卫,107.89㎡,平层,塔楼,中楼层(共10层),暂无数据,暂无,东南,钢混结构,简装,,有,,交通便利、上班方便。地铁：3号线华师站；11号线年底开通。公交车站：龙口东、天寿路、天润路、天河东路、途经路线：20路、78路、78A路、41路、43路B10路B11路B17路、135路、197路、218路、266路、306路、560路、602路等。
银汇华庭南向一房一厅 业主诚心卖看房提前约,295,66218,天河,1室1厅1卫,44.55㎡,平层,塔楼,高楼层(共32层),暂无数据,34.69㎡,南,钢混结构,简装,,有,银行(建行、中行、深发展、交通银行、光大银行等)、酒店(广武大酒店、尚德大酒店、威斯丁酒店、天伦等)、医院（中山三院三甲医院）、华润、摩登、商场、餐饮娱乐、银行、电影院、健身俱乐部等,轨道交通：3号线华师站、岗顶站公交路线：公交6、20、22、41、78、130、135、191等十多条交通方式：地铁华师站E出口、公交6、20、22、41、78、130、135、191等十多条
天麟府 天河公园次新房 2022年楼 东向望公园,1220,98746,天河,3室2厅2卫,123.55㎡,平层,塔楼,中楼层(共25层),暂无数据,96.93㎡,东南,钢混结构,精装,,有,天麟府瑧林3km范围内有9个一级及以上医院、包括中山大学附属第六医院、暨南大学附属医院、南方医科大学第三附属医院等；3km范围内有41个商场、包括天河都市广场、领展广场、广州金融城广场、天娱广场、摩登某货(岗顶店)等,天麟府瑧林直线3km范围内拥有8个地铁站、其中包括天河公园员村潭村科韵路华师岗顶猎德石牌桥等轨道交通发达、最近的地铁站是天河公园。同时直线1km内有31个公交站
安静望花园、中楼层户型方正、望小蛮腰、业主诚心卖,350,44907,天河,3室2厅1卫,77.94㎡,平层,塔楼,中楼层(共21层),暂无数据,暂无,北,钢混结构,其他,,有,天河新塘街社区卫生服务新塘社区医院、科汇广场、优托邦大型购物广场、火炉山公园、天河智慧城、天河国际生态区,出行便利公交可到达奥体、珠江新城、地铁21号线大观南路站已通车、坐地铁去往珠江新城只需要6站。
天河区 广州东旁 电梯 三房 楼层高 视野好,270,22497,天河,3室2厅1卫,120.02㎡,平层,塔楼,中楼层(共31层),暂无数据,暂无,东南,钢混结构,其他,,有,小区大厦门口多达十几条公交线路步行200米豪景花园站20多条公交线路火车东站大约500米轨道1号3号和将开通6号11号四通八达交通十分优越,
珠城高层优质三房、双阳台设计、方正户型少有放卖,2000,162062,天河,3室2厅2卫,123.41㎡,平层,塔楼,高楼层(共32层),暂无数据,暂无,西南,钢混结构,其他,,有,具有成熟的交通、购物、医疗配套。交通出行便利、双地铁。购物环境：高德置地春夏秋冬广场、东西塔、广州塔、兴盛路风情街。生活便利、小区三楼就是肉菜市场。有四大银行和三甲医院（华侨医院和广州市妇女儿童医院）。距离小区约200米。,地铁:出小区东门往南行460米到地铁五号线猎德站C口、往北走500米左右有18/13号地铁冼村站。公交：出小区东门南行302米到兴盛路口公交车站。自驾出行、出小区就是主干道猎德大道。
天河華陽 审计房改 面积实用性高 采光通风好,338,44592,天河,2室2厅1卫,75.8㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,南,钢混结构,其他,,,东风公园、索菲特酒店、医院：广州现代医院、广州振华骨伤医院、康民脑血管专科医院、圣亚医院、广州仁爱医院商场：天河城、正佳广场、时代广场、佳兆业广场。,小区外面就是广州大道中公交站！近地铁、天河城广baibai货天环都在2公里生活区、完全可以满足生活所需。广州大道中站（51、56、78、183、191、256、296、303、540、836、122、133、252等等）地铁：三号线林和西站
珠城旁 中高电梯两房 通风采光好   小区中间位,183,34309,天河,2室1厅1卫,53.34㎡,平层,塔楼,高楼层(共10层),暂无数据,暂无,东北,钢混结构,简装,,有,医院：中山大学附属第三医院、华侨医院。银行：建设银行、中国银行、华夏银行。商场：太古汇、太阳新天地马会家居,门口是黄埔大道西路石牌村公交车站：882、562、518、299等几十条公交线地铁站三号线（岗顶站C出口）（岗顶站）地铁13号线（石牌南站）、十三号线二期在建交通便利
安静位置、中间楼层、通风采光好。,358,39567,天河,3室1厅2卫,90.48㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,东北,钢混结构,其他,,有,,小区门口有地铁6号线植物园站G出口、有植物园公交站、有775、28、30、39、84、335路等公交车。小区门口是双向十车道天源路、500米是华南高速出入口、到珠江新城30m、6号线到苏元可转21号线、到天河客运站可转3号线、到区庄可转5号线、交通便利
百脑汇科技大厦 2室1厅 北,290,46238,天河,2室1厅1卫,62.72㎡,平层,塔楼,高楼层(共30层),暂无数据,48.68㎡,北,钢混结构,其他,,有,,
次新实用小三房、全明户型可望CBD、业主诚意卖,358,44930,天河,3室1厅1卫,79.68㎡,平层,塔楼,中楼层(共21层),暂无数据,暂无,西北,钢混结构,精装,,有,,
百脑汇科技大厦 岗顶地铁口上 70年产权住宅楼,238,38026,天河,2室1厅1卫,62.59㎡,平层,塔楼,高楼层(共30层),暂无数据,暂无,西北,钢混结构,其他,,有,天娱广场162米摩登广场165米菱汇太古汇963米正佳广场1300米等医院：3公里4所三甲医院中山三院185米医院1500米南方医科第三医院2400米妇女儿童医疗2300米,Bai脑汇科技大厦是真正的地铁楼上地铁：3号线岗顶75米石牌桥796米华师933米、1号线体育中1100米APM线林和西1800米公交BRT岗顶92米天河电脑城50米石牌东路北354米路等
喜洋居高楼层一房、低总介、正规1房、近主干道近公园,168,43682,天河,1室1厅1卫,38.46㎡,平层,塔楼,高楼层(共21层),暂无数据,31.08㎡,西,钢混结构,精装,,有,小区近天河公园、距离近博兴购物广场、上社综合肉菜市场、建行、农行、工行、邮政、交通银行、南三医院、新时代医院、上社BRT站、枫叶路站,离小区100米有BRT上社站、有30条公交线路通往各区、华景新城总站距离小区也是600米、门口就是中山大道主干道、自驾车出行方便
原装电梯楼 大三房双卫 金融城旁 近地铁,420,40616,天河,3室1厅1卫,103.41㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,南,钢混结构,其他,,有,公园：临江公园、天河公园银行：中国银行、邮政银行、交通银行、光大银行、中国工商银行医院：中山大学附属第六医院。天河中医院。南方医科大学附属第三医院商场：麦德龙、沃尔码、东方国际广场、家乐福、都市广场地铁：科韵路5号线,小区位于员村四横路、连接科韵路、可接驳琶洲大桥和中山大道黄埔大道等主干道。距离科韵路5号线地铁口700米左右、员村地铁站一公里、黄埔大道400米左右。小区门口就是四横路公交站、600米左右就是员村公交总站243路B11路公交
华南御景园 带主套三房 诚心卖 置换好选择,520,48458,天河,3室2厅2卫,107.31㎡,平层,塔楼,中楼层(共9层),暂无数据,86.73㎡,南,钢混结构,其他,,有,,公交车配套:即到公交车站B11、B10、772、581、78、772A、夜53、夜32地铁配套;长兴D地铁口、五山B地铁出口、天河智慧城21号地铁站、广佛环线智慧城站正在修建中5直达白云机场和广州南站
校园环境电梯南北对流大三房、单边采光视野好安静怡人,431.64,45000,天河,3室2厅1卫,95.92㎡,平层,塔楼,中楼层(共8层),暂无数据,暂无,南北,钢混结构,其他,,有,小区800米出有家南方第三附属医院、300米处有饮食娱乐一体的博兴购物广场、楼下20米处有小区的幼儿园、小区里面有800米大操场可以为该住户提供使用、小区300米就是天河区的天河公园北门、出行方便、生活便利,小区出门就是中山大道学院BRT站、隔壁是地铁13号线二期将于2022年10月全线开通。距离21号线、13号线二期和11号线天河公园中转站1.2公里。东面是科韵路广州金融城、西边可以上华南快速、交通便利。
骏景花园 东御苑 两梯三户 高层南向四房 看江看小蛮腰,880,55000,天河,4室2厅2卫,160㎡,平层,塔楼,中楼层(共29层),暂无数据,130㎡,南,钢混结构,其他,,有,商场：中英*级广场、好又多、卜蜂莲花、屈臣氏、家乐福、*安居、宏城*市、骏景*市邮局：天朗邮政局、东圃邮政局银行：建设银行、农业银行.工商银行、农业银行招商银行兴业银行平安银行。,公交车站：棠东站、棠下站(BRT)途径线路：B1路、B2路、B2A路、B3路、B4路、B4A路、B5路、B6路、B7路、B8路、B12路、B16路、B20路、B21路等公交线路、可通往广州各大区。地铁：车陂4号线、车陂南、5号线、科韵路5号线。
美林海岸三期西南向望江精装2房 通风采光好,468,60677,天河,2室1厅1卫,77.13㎡,平层,塔楼,高楼层(共18层),暂无数据,暂无,西南,钢混结构,精装,,有,,小区北门距离135米是公交总站、有B11路、243路；距离小区东门334米琶洲大桥北站、有23路、43路、227路、261路、298路；距离小区北门890m是地铁5号线科韵路站。小区北面是椰林路接驳员村四横路、东面科韵路和琶洲大桥。交通四通八达
