标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
科慧单间、近地铁口、中高楼层、出行方便,60,15061,增城,1室1厅1卫,39.84㎡,平层,塔楼,高楼层(共34层),暂无数据,暂无,南,钢混结构,其他,,有,离朱村农贸批发市场路程3公里、小区有完善底商、理发店、药店、各个地区特色美食饭店。双达广场、苏元达广场、增城达广场。医院有朱村医院、省妇幼医院,小区门口200米、就是地铁21号线--快站凤岗地铁站、也是朱村板块唯一的快线站。21号地铁线由天河员村出发至增城广场总长61公里
保利越秀岭南林语 2室1厅 北,160,21114,黄埔,2室1厅1卫,75.78㎡,平层,塔楼,中楼层(共32层),暂无数据,暂无,北,钢混结构,精装,,有,,
省级东川 电梯 西南北大三房  户型方正,512,59014,越秀,3室1厅1卫,86.76㎡,平层,塔楼,高楼层(共9层),暂无数据,暂无,东,钢混结构,其他,,有,中山大学附属医院、广药附一医院、广东省人民医院等；商场：中华广场、等；公园：东山湖公园、烈士陵园等；银行：邮政银行、工商银行、建设银行、民生银行等,楼盘50米有公交车站、距离烈士林园一号地铁站（高德地图显示）200米。出行交通便利
公园前9号小区 3室2厅 南,83,10165,花都,3室2厅1卫,81.66㎡,平层,板楼,中楼层(共7层),暂无数据,暂无,南,钢混结构,精装,,,,
此房 满五年唯一 南北对流 安静花园 无遮挡 交通方便,270,40835,海珠,2室2厅1卫,66.12㎡,平层,塔楼,中楼层(共16层),暂无数据,51.55㎡,南,钢混结构,其他,,有,生活配套：金碧三市场、宏华市场、7-11、OK便利店。医院：石溪医院、中山二院南院、恒大社区健康医疗。邮局：鸣翠邮局、南石头邮局。银行：中行、建行、农行、工行、兴业、招行、邮政、平安银行等,：公交：9、13、59、75、79、86、87、180、202、221、230、288、309、546、551、夜7、夜20、夜24(金碧花园站)。地铁：小区门口距离广佛线石溪站190米左右
江泰地铁隔壁花园小区、坐南朝北、视野开阔能望小蛮腰,310,38931,海珠,2室1厅1卫,79.63㎡,平层,塔楼,高楼层(共18层),暂无数据,暂无,西北,钢混结构,精装,,有,距离小区50米有江泰地铁2号线11号环城线、科派、润政广场、燕汇广场、燕子岗运动场、距离小区800米左右有多家三甲医院、、各种生活配套都很完善,
佳润上品次新房、精装一房  配套齐全 交通便利,220,45092,天河,1室1厅1卫,48.79㎡,平层,塔楼,高楼层(共9层),暂无数据,38.51㎡,西,钢混结构,其他,,有,旁边就是杨桃公园风景美丽商场乐都汇商场天银广场远洋明苑幼儿园酒店医院银行民生银行广发银行交通银行建设银行交通BRT公交站地铁出行方便美林天地购物,佳润上品菁园位于天河中山大道BRT黄村站、南侧前往天河黄埔比较方便经过线路B1B2B4B5B17等、地铁4号线车陂站、13号线珠村站、5号线三溪地铁站。
华景新城公安宿舍 近地铁站 电梯2房 安静舒适,370,44498,天河,2室2厅1卫,83.15㎡,平层,塔楼,中楼层(共9层),暂无数据,75.2㎡,南,钢混结构,精装,,有,,门口有公交车站、去地铁口200米、人车分流、停车场在小区外围
天马丽苑二期 1室1厅 南,55,13077,花都,1室1厅1卫,42.06㎡,平层,塔楼,高楼层(共34层),暂无数据,31.6㎡,南,钢混结构,精装,,有,,
品秀星图 大阳台 视野开阔无遮挡单边位、近泳池花园,265,23789,增城,3室1厅2卫,111.4㎡,平层,塔楼,高楼层(共24层),暂无数据,90.92㎡,南,钢混结构,精装,,有,综合商场：凯达尔、奥园康威广场、腕达广场、永旺梦乐城、腕禾购物广场医院：南方医院新塘分院（三甲）、增城区医院（三甲）银行：中国建设银行、中国工商银行、中国农业银行、中国银行小区内部配套：幼儿园、图书馆、街、儿童游乐场、游泳池、会所,地铁13号线官湖地铁站、16/23号线（规划）；广汕铁路、广深铁路、穗莞深城轨等；京港澳高速、广源快速路、G107国道、荔新公路、济广高速房主自荐(业主对房源的描述)
此房满五年 厅直出阳台 安静 采光充足 小区环境好,100,18840,白云,2室1厅1卫,53.08㎡,平层,塔楼,低楼层(共6层),暂无数据,暂无,西南,钢混结构,其他,,,,凰岗总站：17路280路夜2路夜3路521路126路476路总站、交通便捷
南沙保利城 2室2厅 西北,79,11802,南沙,2室2厅1卫,66.94㎡,平层,塔楼,高楼层(共28层),暂无数据,55.47㎡,西北,钢混结构,精装,,有,,
琶洲西 客村地铁口 珠影大院低层 南北对流,350,63086,海珠,3室1厅1卫,55.48㎡,平层,板楼,低楼层(共6层),暂无数据,50.14㎡,南,混合结构,其他,,,沃尔玛(客村店)、宏城chao市、赤岗路蔬菜市场、南方购物、新港购物医疗：广东省第二人民医院、海军医院、海军421医院、中山医学院附属二门诊、岭南口腔专科医院、海员医院。,双地铁：3号线、8号线客村站。公交：69路、184路、190路、226路、130路、20路、14路、189路、206路、252路、264A路、37。
御花园 南向精装三房 中楼层 户型方正,136,13912,花都,3室2厅1卫,97.76㎡,平层,板塔结合,中楼层(共28层),暂无数据,暂无,南,钢混结构,精装,,有,医疗：广州花都区第二人民医院、广州花都狮诚中西医结合医院、广州花都狮岭合益门诊部购物：狮岭.海纳皮具饰博园、合成市场、香港街、苏宁易购（狮岭直营店）、盛世市场（祥丰南路）雅乐城广场、东福购物广场（合成北路）、融创茂仅10分车程。,小区有楼巴直通马鞍山地铁口、小区门口300米处有公交站牌、花62路、花81路、花25路、花715路还有狮岭直达广州桂花岗的大巴等、狮岭大道东距离广清高速出口仅1.3公里、交通出行便利多选择
此房满五、一手业主自住、视野没遮挡、生活配套完善。,435,54560,海珠,2室2厅1卫,79.73㎡,平层,塔楼,低楼层(共18层),暂无数据,暂无,东北,钢混结构,其他,,有,：商场：凯德乐峰广场200米、7-ELEVEN320米等；医疗：海珠区红十字会医院700米、南方医科大学珠江医院1100米、广州医科大学附属第二医院2000米；银行：中国银行、广州银行、平安银行、建设银行酒店：7天、商务酒店,公交：榕景路133米、沙园站176米、凤凰新村（宝业路口）320米、沙渡路387米地铁：沙园211米（广佛与8号线汇集）、凤凰新村953米房主自荐(业主对房源的描述)
南北对流的四房户型  简易化装修 暖色系 通透性很好,655,34802,花都,4室2厅2卫,188.21㎡,平层,塔楼,高楼层(共26层),暂无数据,157.38㎡,南,钢混结构,精装,,有,,
电梯平层 全明屋 精装两房 全明屋 业主诚意出,210,29716,海珠,2室1厅1卫,70.67㎡,平层,塔楼,高楼层(共9层),暂无数据,63.36㎡,南,钢混结构,其他,,有,商场：好又多市、家乐福市医院：海珠区中医院、红十字会医院、东升医院银行：工商银行、农业银行、建设银行、光大银行饮食：嘉华美食、云香快餐娱乐：晓港公园、国广场、,公交车：基立村站、途经线路：285、14、25、29、82、86、87、88、180、186、190、192、222、253、544、823、夜16、夜20、夜30、夜32和夜33地铁：地铁2号线江南西站和2号线市二宫站
天马丽苑二期 3室2厅 西,150,13042,花都,3室2厅1卫,115.02㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,西,钢混结构,简装,,有,,
番禺汉溪板块越秀和越府 精装新房 无抵押,750,56836,番禺,4室2厅2卫,131.96㎡,平层,塔楼,高楼层(共32层),暂无数据,106.85㎡,南北,钢混结构,精装,,有,,地铁/城轨：3条地铁线、7号线、18号线交汇【南村博】站距离项目约500米、未来4站到冼村站；7号线、3号线交汇【汉溪长隆】站距离项目约1公里、无缝接驳2、4号线、轻松通达广州各主城区；另外佛莞城轨【长隆站】距离项目约1.8公里、快速接驳佛山东莞、
客村地铁口上盖原装电梯珠影大院丽影广场精装南向三房,420,46667,海珠,3室2厅2卫,90㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,东南南,钢混结构,精装,,有,购物：丽影广场、沃尔玛(客村店)、赤岗路蔬菜市场、南方购物、新港购物/电影院啥都有。医疗：广东省第二人民医院、海军医院、海军421医院、中山医学院附属二门诊、岭南口腔专科医院、海员医院。,交通路线：双地铁：3号线、8号线客村站。公交：69路、184路、190路、226路、130路、20路、14路、189路、206路、252路、264A路、37路等
祈福都会花园 精装三房 望花园 通风采光好,105,11510,花都,3室2厅2卫,91.23㎡,平层,塔楼,中楼层(共11层),暂无数据,暂无,北,钢混结构,其他,,有,福都会花园位于花山平步大道与106国道交界近融创文旅城方便进入停机坪已开通轻轨站花山站交通便利,
原装电梯、楼龄新、南向户型、配套成熟、诚心卖,750,78069,越秀,3室1厅1卫,96.07㎡,平层,塔楼,中楼层(共31层),暂无数据,74.87㎡,南,钢混结构,其他,,有,综合商场：小区门口家有福、钱大妈银行:工商银行、交通银行、中国银行、建设银行、农业银行医院:中山一院、广东省人民医院、广东药学院附属医院。市场：共和西菜市场、东园市场。,公交：54路、56路、62路、185路、189路、204路、261路、283路、284路、293路、305路、517路、518路、542路、550路地铁一、五号线杨箕站、13号线梅东路站。
金碧新城 高层大两房 户型方正 采光好,210,28075,白云,2室1厅1卫,74.8㎡,平层,塔楼,高楼层(共27层),暂无数据,暂无,东北,钢混结构,精装,,有,有月亮弯游泳池、罗马音乐喷泉、环型跑道、蓝球场、网球场、会所、市场、银行、好又多、啃德基、国美电器、便利店、麦当劳、美宜家、7-11便利店、石井广场、社区医疗门诊等,金碧新城公交路线金碧新城总站:7路车63路车小坪南站:259、539、8号线地铁小坪站G出口。途经石井站线路126、254、280、291B425、519、524、556、563、308、318、41乡村巴士1乡村巴士2夜26
滨海新城 二期大阳台对流五房 户型方正实用 诚心放卖,243,16994,南沙,5室2厅2卫,143㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,南,钢混结构,精装,,有,小区生活配套浓郁、今州广场、华汇广场、奥园金莎广场、奥园中环广场、金洲农贸市场、南沙城商圈、蕉门公园、南沙三甲医院等。,小区门口有两个公交车站、4个站左右可以到地铁四号线金洲地铁站、可到广州市区、南沙客运港方向、多个共享单车停放点。
六运小区 电梯中层大3房 南北对流 单边位 生活方便,420,50996,天河,3室1厅1卫,82.36㎡,平层,塔楼,中楼层(共8层),暂无数据,暂无,南北,钢混结构,其他,,有,商场：天河城天环广场购书广场维多利广场正佳广场花城广场饮食：麦当劳真功夫72街等等银行：农业银行建设银行工商银行交通银行,
锦尚蓬莱南向三房、朝花园安静、证满五年、看房方便,188,19838,花都,3室2厅1卫,94.77㎡,平层,塔楼,低楼层(共18层),暂无数据,78.19㎡,南,钢混结构,精装,,有,,
满五不唯一、高层靓向、光线充足、视野开阔,1300,102710,天河,3室2厅2卫,126.57㎡,平层,塔楼,中楼层(共33层),暂无数据,100.79㎡,南,钢混结构,其他,,有,,天河新作位于太古汇北边、交通有三号线地铁石牌桥站、一号线体育站、BRT石牌桥站
此房过五年唯一 小区环境优美 低层 安静舒适 交通方便,253,31945,番禺,3室2厅1卫,79.2㎡,平层,塔楼,低楼层(共7层),暂无数据,暂无,西,钢混结构,其他,,,,交通便利；公交129路、53路、146路、769路、番17、番13、79路、125路、211路、301路、308路、522路、562路、822路、地铁接驳4号、地铁接驳5号等地铁2号3号线等
花都颐和山庄、全新开发商原装三房、次新楼。架格笋,52,4812,花都,3室2厅2卫,108.08㎡,平层,塔楼,低楼层(共18层),暂无数据,87.35㎡,南,钢混结构,简装,,有,小区内设有会所餐厅、便利店商场、泳池、山顶公园颐天阁等配套设施、10分.钟到梯面农贸市场、9公.里到红山村油菜花观赏地、15分.钟到花山两龙市场、30分.钟到花都融创文旅城、5公.里到花山镇医院、15公.里花都中西医结合医院,3公里到肇花高速、乐广高速出入口、8公里机场城轨花山站、接驳机场和广州地铁3号线、小区楼巴、四条公交线、立体便捷交通网
红珠路、格局方正。配套完善、采光通风好、近地铁...,38,5874,花都,3室1厅1卫,64.7㎡,平层,暂无数据,低楼层(共7层),暂无数据,暂无,南北,未知结构,简装,,,有地铁口、秀全花城路地铁D出口物业、地段优越、楼下有很多路公交车经过、去广州、去机场、广州北站都很方公园、新世纪广场、新华市场、步行街、粮油批发市场、大型购物商场、有医疗配套、花都区人民医院、花都区妇幼,花城路地铁D出口物业、地段优越、楼下有很多路公交车经过、去广州、去机场、广州北站都很方
