标题,总价,单价,区域,房屋户型,建筑面积,户型结构,建筑类型,所在楼层,楼层高度,套内面积,房屋朝向,建筑结构,装修情况,户梯比例,配备电梯,周边配套,交通出行
华附旁  电梯厅出阳台南向两房,388,60711,天河,2室2厅1卫,63.91㎡,平层,塔楼,中楼层(共9层),暂无数据,暂无,东南,钢混结构,其他,,,商场华润天娱广场摩登曜一城市场国六宝肉菜市场龙口东肉菜市场医院中山三院侨怡医院天河妇幼保健院博爱医院银行中国银行广发银行中国工商银行农业银行建设银行招商银行,公交车：五山路口站(天河北路)、师大后门站、龙口东路站~、途经线路包括130路、133路、135路、191路、230路、232路、306路、32路、41路短线、地铁：地铁3号线11号线华师站
地铁口物业~、荔城芯望江景低密度优质配套齐全小区,138,11757,增城,3室2厅2卫,117.38㎡,平层,塔楼,中楼层(共15层),暂无数据,暂无,南东东南,钢混结构,其他,,有,,交通便利方便：小区人车分流~、人文环境很好~、很适合居住~、配套完善~、地铁口户型介绍：房子格局方正~、~、南向对流u~、中高楼层适合有老人小孩居住~、采光很充配套：离小区步行500米可到河边的公园散步~、配套一公里内有大型商场、菜市场、娱乐场所、医院。。
天惠大厦  厅出阳台一房一厅 户型方正实用,308,69323,天河,1室1厅1卫,44.43㎡,平层,塔楼,低楼层(共27层),暂无数据,34.34㎡,北,钢混结构,精装,,有,商场天娱广场曜一城市场国六宝肉菜市场龙口东肉菜市场肉菜市场医院中山三院侨怡医院天河妇幼保健院博爱医院银行中国银行广发银行中国工商银行农业银行建设银行招商银行,交通出行：公交：218路、41路、78路、133路、560路、883路、78路、191路、560路、813路、b10路、b11路、b17路地铁：3号线11号线华师站、3号线岗顶站
同和地铁口 富和花园 电梯三房 小区环境好 业主诚心卖,310,34376,白云,3室2厅1卫,90.18㎡,平层,塔楼,低楼层(共9层),暂无数据,暂无,南北,钢混结构,其他,,有,购物有金铂天地~、雄洲城~、新天地~、嘉裕太阳城等大型商场~、医疗有南方医院~、一五七医院~、白云山医院等三甲医院~、楼下便利店8家~、平常生活所需小区内就能搞定,近地铁~、3号线同和站~、300米到c出口~、小区外100米有公交站点~、乘车方便。公交：16路、B6路、B6路快线、56路、179路、241路、504路、502路、804路、136路、219路、862路、862B路、832路、126路、136路、836路、83路、701路、560路、公交站旁边有共享单车~、
花园式小区~、舒适宜人的环境~、格局方正,228,27192,荔湾,2室1厅1卫,83.85㎡,平层,塔楼,中楼层(共30层),暂无数据,68.8㎡,北,钢混结构,简装,,有,以下的配套在100-2000米内的生活配套商场：~、荔胜商场、兴安市场、好又多商城、医院：广州钢铁厂医院、广州市慈善医院、济和堂银行：工商银行、招商银行饮食：芳村区汇苑风味过桥米线、广州酒家、海底劳、鹅之家、福音酸菜鱼,地铁芳村花园距离一号线坑口地铁站约900米公交线路:74。812。487。966。838。207。962。993
城市假日园 1室1厅 东北,248,53151,天河,1室1厅1卫,46.66㎡,平层,塔楼,中楼层(共18层),暂无数据,暂无,东北,钢混结构,其他,,有,,
天马丽苑三房 中间楼层 望花园 对流,105,11314,花都,3室2厅1卫,92.81㎡,平层,塔楼,中楼层(共35层),暂无数据,暂无,西北,钢混结构,简装,,有,,
时代花生 次新房 同和地铁口 温馨四房包车位,396,40380,白云,4室1厅1卫,98.07㎡,平层,塔楼,中楼层(共33层),暂无数据,75.39㎡,北,钢混结构,其他,,有,,离同和地铁站900米.小区700米处是东坑公交站~、途径B6.126~、179.504.560.862.862B等多路公交
阳光明媚园中层两房 满二免重税 看房方便,148,19824,白云,2室1厅1卫,74.66㎡,平层,塔楼,中楼层(共33层),暂无数据,暂无,北,钢混结构,其他,,有,悦和方大型商场~、有地铁、公交站~、有菜市场~、便利店~、美容院~、水果店~、理发店~、游泳池~、餐饮~、医院等配套教：小区自带y儿园业主称赞有加。龙归小龙归中~、近在咫尺,地铁14号线夏良站~、距其直线距离100米.地铁3号线延长线龙归站公交：龙归永兴村总站交通线路图~、途经线路包括途656路、652、529路、563路、701路、833路、837路。
番禺汉溪板块越秀和越府 精装新房,1280,66322,番禺,4室2厅3卫,193㎡,平层,板楼,高楼层(共23层),暂无数据,暂无,南北,钢混结构,其他,,有,,地铁/城轨：3条地铁线~、7号线、18号线交汇【南村博】站距离项目约500米~、未来4站到冼村站；7号线、3号线交汇【汉溪长隆】站距离项目约1公里~、无缝接驳2、4号线~、轻松通达广州各主城区；另外佛莞城轨【长隆站】距离项目约1.8公里~、快速接驳佛山东莞~、
凤晴苑 安静望花园 两房单位  楼层保养好,85,10838,增城,2室2厅1卫,78.43㎡,平层,塔楼,中楼层(共17层),暂无数据,63.05㎡,北,钢混结构,精装,,有,,每天发车300班次~、快捷往返天河、黄埔、开发区、新机场及深圳、香港等地~、同时设有多条免费巴士线~、穿梭行走各苑区。社区内机场快线成熟运营~、50直达白云机场~、10到达地铁口。广深高速、广园快速、广惠高速、107国道~、交通便捷
翁记甄选·小区唯一在卖南北对流正规大两房 圣诞限定,450,50370,海珠,2室1厅1卫,89.34㎡,平层,塔楼,低楼层(共39层),暂无数据,70.6㎡,南北,钢混结构,其他,,有,,地铁：4号线和8号线所组成的双地铁胜围站公交小区直达广州塔一路江景美景门口班车有229路旅游3路等有轨电车一站可换乘
正规南向一房一厅 阳光充足 视野好 近地铁,130,30410,天河,1室1厅1卫,42.75㎡,平层,塔楼,中楼层(共11层),暂无数据,暂无,南,钢混结构,简装,,,电影院：哈艺、龙影。公园：同心公园、天河公园。市场：棠德综合市场、东南新街市。银行：工商、邮政、建设、农业、中国银行。商场：沃尔玛、卜蜂莲花、天河城、优托邦、乐易购、正大优选。医院：社区门诊部、家家乐医院、南方医科大学第三附属医,棠下小区：B14、B8、B21、304、518、562、813。棠德路：304、408A、496、813、547、503、506、B14。棠德小区北：210、214、408A、408、40、508、60、764、772、813、B18、B19、B23、广增3线、广增5线、高峰快线24路、高峰快线28路。棠东地铁站：21号线
东翠花园 2室1厅 东南,280,41904,海珠,2室1厅1卫,66.82㎡,平层,塔楼,低楼层(共12层),暂无数据,暂无,东南,钢混结构,精装,,有,,
三房两卫~、家私家电配齐~、指纹密码锁、全屋定制,130,12641,黄埔,3室2厅2卫,102.84㎡,平层,塔楼,高楼层(共18层),暂无数据,暂无,东南,钢混结构,其他,,有,广州市萝岗区十字会医院~、红十字会医院九楼村卫生站~、广州市增城区中新镇卫生院~、萝岗区红十字会医院-综合楼~、铭建中西药店等医疗配套~、其他配套有镇龙西市场~、美佳购物广场~、华联市场等。,公交路线有365~、516~、941~、443~、小区2公里内有地铁~、最近的是21号线镇龙西站~、距离约1200米。1路专线。
南北对流~、主卧大飘窗对着大草坪~、景观好,105,11297,增城,3室2厅1卫,92.95㎡,平层,板塔结合,高楼层(共18层),暂无数据,暂无,北,钢混结构,其他,,有,生活配套:钱大妈~、中新市场~、乐家商场~、好又新商场~、御溪谷购物广场医院:中新医院~、福和医院~、广州妇幼增城院区银行：中国银行~、农业银行~、工商银行~、邮政储蓄,交通出行:广河高速~、珠三角环线高速~、高速公里四方八达~、门口有楼巴接驳21号线中新地铁站~、小区门口公交车站11路.36路公交车可到达荔城和新塘
里面楼栋~、前面看湖后面看泳池中间位置安静舒适,70,9872,增城,2室1厅1卫,70.91㎡,平层,板塔结合,高楼层(共25层),暂无数据,暂无,北,钢混结构,毛坯,,有,侨建商街景新商街~、市场地图测距500米~、还有乐家市场中新菜市场~、地铁口小区右走地图测距1.3公里,增城11公交~、202公交~、广州线多条~、广增快线地铁：地铁21号线中新站坑贝站~、14号线中新知识城线高速：广河高速出口（中新站~、九龙站）
深业金翠湾 3室2厅 东南 南,270,28611,白云,3室2厅1卫,94.37㎡,平层,塔楼,中楼层(共26层),暂无数据,暂无,东南南,钢混结构,其他,,有,,
南向精致两房 业主升官结婚出国 爱屋寻找有缘人,145,21910,黄埔,2室2厅1卫,66.18㎡,平层,塔楼,高楼层(共33层),暂无数据,50.8㎡,东南,钢混结构,其他,,有,,小区出入口有公交车：B31、516、571A、391、338、336、367等可以直达6号香雪地铁站。楼巴直达天河各个繁华地段及地铁口~、方便业主上下班。门口公车也方便老人小孩出行。
实用三房~、可拎包入住~、交通方便~、配套齐全,105,15374,番禺,3室1厅1卫,68.3㎡,平层,塔楼,高楼层(共6层),暂无数据,59.87㎡,南,钢混结构,精装,,,适合刚需购房的客户交通便利有大型公园和娱乐健身设备交通生活便利,公交：番1路;番20B路;番22B路;番55路;番7B路;番7路;番9路长线;番9路短线~、地铁有三号线市桥站
科城山庄峻森园 3室2厅 东南 南,410,40566,黄埔,3室2厅1卫,101.07㎡,平层,塔楼,高楼层(共18层),暂无数据,78.26㎡,东南南,钢混结构,精装,,有,,
靓楼层南向三房业主自住全屋定制,398,48823,天河,3室2厅1卫,81.52㎡,平层,平房,中楼层(共20层),暂无数据,61.34㎡,东南,钢混结构,精装,,有,天河新塘街社区卫生服务新塘社区医院~、科汇广场~、优托邦大型购物广场~、火炉山公园~、天河智慧城~、天河国际生态区,出行便利公交可到达奥体~、珠江新城~、地铁21号线大观南路站已通车~、坐地铁去往珠江新城只需要6站。
全屋品牌定制装修  四房两卫  低楼层,320,26078,番禺,4室2厅2卫,122.71㎡,平层,塔楼,低楼层(共45层),暂无数据,暂无,南北,钢混结构,精装,,有,楼下有底商~、9所幼稚园~、5所小3所中铁一集团医院三甲医院广州医科大学附属第二医院社区门诊亚运城广场碧乐时光国际区天悦广场新华里亚运城体育馆地铁3号线已开通地铁4号线海傍站,楼下300米有公交站及站台地铁：三号线4号线地铁广佛城际已开通小区旁边有番160到市桥城区番162到番禺广场永旺亚运大道直达广州南站。广佛城际高铁已开通
水木康桥 2室1厅 北 南,59,6798,从化,2室1厅1卫,86.8㎡,平层,板塔结合,低楼层(共7层),暂无数据,暂无,北南,钢混结构,精装,,,,
南北对流板楼  新装修 中间楼层 视野开阔 安静舒适,620,44560,番禺,3室2厅2卫,139.14㎡,平层,板楼,低楼层(共18层),暂无数据,暂无,南,钢混结构,精装,,有,,三条高速四条地铁进出方便自由小区里有3所一所公立锦绣香江9年还有才都是在小区里面的
凤语湾 6米阳台3房 纯南出~、中高层  保养好,185,18859,黄埔,3室2厅2卫,98.1㎡,平层,板塔结合,高楼层(共33层),暂无数据,暂无,南,钢混结构,精装,,有,,地铁14号线旺村站~、三站到达镇龙接驳21号线6站可到达员村。往南走广河高速接华南快速干线到天河~、往北走广从公路直达白云
科慧花园 4室2厅 南,238,16849,增城,4室2厅2卫,141.26㎡,平层,塔楼,低楼层(共28层),暂无数据,108.82㎡,南,钢混结构,其他,,有,,
金州城芯社区 生活便利 大三房 ~、中高楼层釆光好,170,15807,南沙,3室1厅1卫,107.55㎡,平层,塔楼,高楼层(共18层),暂无数据,暂无,南,钢混结构,精装,,有,小区出行300米有大型菜市场菜肉类齐全。出门坐公交可以去金州购物街~、兴业购物广场、华汇广场以及美食街。1.3公里到购物广场跟风信子跨境商城店~、还有星河cocopark,近金洲地铁口~、小区门口公交站有到南沙各个区域金洲的下一个蕉门地铁口是南沙的公交的总站~、直达白云机场~、广州南站~、深圳机场等各大交通枢纽站~、随着政府的投入~、交通便利了！虎门二桥（也称南沙大桥）
华发四季  1栋大平层   南北大阳台,1100,52496,白云,4室2厅3卫,209.54㎡,平层,板塔结合,低楼层(共43层),暂无数据,164.67㎡,南,钢混结构,其他,,有,该小区配套成熟~、生活方便。小区北门出来是大型购物商场-云门PARK~、该商场内有河马鲜生、东海酒家、美亚影院、各类品牌餐饮店和服装店。东门出来是双城荟步行街~、这条街有四大银行、全家七天、华润和星巴克等大型配套~、能够满足您日常的生活,地铁2号、3号、14号线交汇于嘉禾望岗站~、公交线路包括804路、886路、805路、799路、920路、922路、924路、926路、509路、66路、803路等数十几条公交路线；自驾车可从白云大道北、高速达华南快线干线三期永泰出口
小区环境管理~、产权清晰~、环境好~、近地铁~、采光通风好,410,36086,海珠,4室1厅2卫,113.62㎡,平层,塔楼,中楼层(共18层),暂无数据,98.68㎡,北南,钢混结构,简装,,有,商场：革新路肉菜市场~、龙导尾肉菜市场~、小区旁边就有市场购物方便~、大型商场乐锋广场~、新一城等！银行：交通银行、建设银行、中国银行、工商银行医院：广州红十字会医院,交通：地铁站2号线~、8号线~、大学城3线夜16夜32夜33~、10路;16路;25路。交通出行方便~、出门走路100米到达8号地铁~、四通八达~、上可以到达白云荔湾区~、东可以直达到琶洲通往天河区
